Familia,Num_Grupo,Grupo,ID,Producto,Formato_Venta,Coste (€),Precio de venta (€)
PRODUCTOS AMBIENTE,941,B - Refrescos - RF- Gaseosas,4342,"RF-GASEOSA ALTEZA B/1,5 L",UND,8.85,8.85
PRODUCTOS AMBIENTE,941,B - Refrescos - RF- Gaseosas,8361,PP-GASEOSA-8/UND,UND,1.54,1.54
PRODUCTOS AMBIENTE,948,A - Galletas especiales,8350,GE-MINI CAMPURRIANA CHOCO 145 GR,UND,8.15,8.15
PRODUCTOS AMBIENTE,948,A - Galletas especiales,9507,GE-COQUITO BANDEJA 130GR,UND,0.87,0.87
PRODUCTOS AMBIENTE,948,A - Galletas especiales,9508,GLL-BIG COOKIES CHOC-ASINEZ 150G,UND,1.54,1.54
PRODUCTOS AMBIENTE,948,A - Galletas especiales,9097,GE-CHOKIS B/160 GR.,UND,3.53,3.53
PRODUCTOS AMBIENTE,948,A - Galletas especiales,9098,GE-CORAZON CANELA M.TURIA B/220G,UND,1.21,1.21
PRODUCTOS AMBIENTE,948,A - Galletas especiales,9963,GE-DELICIAS ALMENDRA M.TURIA B/180 G,UND,8.4,8.4
PRODUCTOS AMBIENTE,948,A - Galletas especiales,9971,GLL-GALLETAS-MANTEQUILLA-125G,UND,3.8,3.8
PRODUCTOS AMBIENTE,948,A - Galletas especiales,9961,GE-ROSCO ANIS M.TURIA B/205 G,UND,0.99,0.99
PRODUCTOS AMBIENTE,948,A - Galletas especiales,1819,CD-PASTAS DE TE,UND,8.08,8.08
PRODUCTOS AMBIENTE,951,A - Chocolate - CC - Soluble,5139,CC-CHOCO POLVO VALORCAO 500 G,UND,7.82,7.82
PRODUCTOS AMBIENTE,951,A - Chocolate - CC - Soluble,5101,"CC-CACAO INST NESQUIK 1,2 K",UND,5.15,5.15
PRODUCTOS AMBIENTE,951,A - Chocolate - CC - Soluble,9976,CHT-CHOCOLATE A LA TAZA MEIVEL 250 G,UND,6.96,6.96
PRODUCTOS AMBIENTE,951,A - Chocolate - CC - Soluble,9815,CHT-CHOCOLATE A LA TAZA RAM BRICK 1L,UND,1.23,1.23
PRODUCTOS AMBIENTE,951,A - Chocolate - CC - Soluble,8998,CC-COLACAO ORIGINAL 760GR,UND,3.81,3.81
PRODUCTOS AMBIENTE,951,A - Chocolate - CC - Soluble,8992,CC-COLACAO ORIGINAL B/383,UND,6.08,6.08
PRODUCTOS AMBIENTE,951,A - Chocolate - CC - Soluble,8993,CC-COLACAO 0% B/300 GR,UND,3.11,3.11
PRODUCTOS AMBIENTE,951,A - Chocolate - CC - Soluble,8994,CC-COLACAO NOIR B/300 GR,UND,6.41,6.41
PRODUCTOS AMBIENTE,951,A - Chocolate - CC - Soluble,9466,CC-CACAO INSTANT NESQUIK 390G,UND,4.73,4.73
PRODUCTOS AMBIENTE,953,A - Surtido Navidad,9903,NVD-TURRON BLANDO JIJONA PICO 150G,UND,6.54,6.54
PRODUCTOS AMBIENTE,953,A - Surtido Navidad,9758,NVD-TURRON DURO ALICANTE PICO 150G,UND,1.73,1.73
PRODUCTOS AMBIENTE,953,A - Surtido Navidad,9762,DC-TURRON-IMP-DURO-CACAO-150G,UND,6.18,6.18
PRODUCTOS AMBIENTE,953,A - Surtido Navidad,9763,NVD-TURRON CHOCO CRUJIENTE 200G,UND,5.85,5.85
PRODUCTOS AMBIENTE,953,A - Surtido Navidad,9955,NVD-TRUFAS AL CACAO ALTEZA 200 G,UND,7.5,7.5
PRODUCTOS AMBIENTE,953,A - Surtido Navidad,9946,NVD-FIGURITAS MAZAPAN PICO 150 G,UND,1.3,1.3
PRODUCTOS AMBIENTE,953,A - Surtido Navidad,5622,DC-ALMENDRA RELL 100 G,UND,8.09,8.09
PRODUCTOS AMBIENTE,957,A - Galletas - GLD - Dieteticas,5102,GLD-MARIA INTEGRAL GULLON 600 GRS.,UND,2.5,2.5
PRODUCTOS AMBIENTE,957,A - Galletas - GLD - Dieteticas,6990,GLL-DIGEST-AVENA-CHOCO-GULL-425G,UND,4.63,4.63
PRODUCTOS AMBIENTE,957,A - Galletas - GLD - Dieteticas,6991,GLL-FIBRA-ZERO-GULL-170G,UND,5.75,5.75
PRODUCTOS AMBIENTE,957,A - Galletas - GLD - Dieteticas,6992,GLL-CHIP-CHOCO-ZERO-GULL-125G,UND,1.22,1.22
PRODUCTOS AMBIENTE,957,A - Galletas - GLD - Dieteticas,6993,GLL-CHOCO-BOM-LECHE-GULL-100G,UND,9.92,9.92
PRODUCTOS AMBIENTE,957,A - Galletas - GLD - Dieteticas,6994,GLL-CHOCO-BOM-BLCO-GULL-100G,UND,1.18,1.18
PRODUCTOS AMBIENTE,957,A - Galletas - GLD - Dieteticas,6939,T-TORTITAS ARROZ VITALDAY P-4,UND,4.17,4.17
PRODUCTOS AMBIENTE,957,A - Galletas - GLD - Dieteticas,6940,T-TORTITAS ARROZ CHOCO VITALDAY P-4,UND,0.7,0.7
PRODUCTOS AMBIENTE,958,A - Galletas - Helado,9195,GR-OBLEAS ALTEZA BARRA HELADO 35 G,UND,1.08,1.08
PRODUCTOS AMBIENTE,960,A - Chocolate - CCR - Cremas,8997,CCR-NOCILLA 0% B/180 GR,UND,0.74,0.74
PRODUCTOS AMBIENTE,960,A - Chocolate - CCR - Cremas,9355,CCR-CREMA 1 SABOR NOCILLA 180G,UND,6.25,6.25
PRODUCTOS AMBIENTE,960,A - Chocolate - CCR - Cremas,9356,CCR-CREMA 2 SABORES NOCILLA  180 G,UND,7.3,7.3
PRODUCTOS AMBIENTE,960,A - Chocolate - CCR - Cremas,8355,CCR-CREMA 1 SABOR NOCILLA 0% 180 G,UND,9.52,9.52
PRODUCTOS AMBIENTE,961,A - PP - Preparados para Postres,9362,PP-LEVADURA ROYAL 5 U 80 G,UND,4.03,4.03
PRODUCTOS AMBIENTE,961,A - PP - Preparados para Postres,9363,PP-CARAMELO LIQUIDO ROYAL 400 G,UND,8.38,8.38
PRODUCTOS AMBIENTE,961,A - PP - Preparados para Postres,9366,PP-NATILLAS CASERAS ROYAL 100 G,UND,4.7,4.7
PRODUCTOS AMBIENTE,961,A - PP - Preparados para Postres,9321,CSV-D-SIROPE CARAMELO,UND,3.85,3.85
PRODUCTOS AMBIENTE,961,A - PP - Preparados para Postres,9322,CSV-D-SIROPE CHOCOLATE,UND,9.91,9.91
PRODUCTOS AMBIENTE,961,A - PP - Preparados para Postres,193,FLASH SIGLITOS 12 UNIDADES,UND,3.14,3.14
PRODUCTOS AMBIENTE,962,B - Zumos - Z - Fruta + Leche Pequeño,9491,Z-BRFT IBIZA/PARAISO ZERO 3x330 ML,UND,8.36,8.36
PRODUCTOS AMBIENTE,962,B - Zumos - Z - Fruta + Leche Pequeño,9492,Z-BIFRUTAS MEDITERRANEO ZERO  3x330 ML,UND,7.99,7.99
PRODUCTOS AMBIENTE,962,B - Zumos - Z - Fruta + Leche Pequeño,9494,Z-BIFRUTAS DRCAP TROPICAL 3x330 ML,UND,3.72,3.72
PRODUCTOS AMBIENTE,967,L - Leche - H - Horchata,9919,H-HORXATA POLO TRADICIONAL B/1L,UND,6.6,6.6
PRODUCTOS AMBIENTE,967,L - Leche - H - Horchata,5190,H-HORCHATA CHUFI ORIGINAL 1 LITRO,UND,1.98,1.98
PRODUCTOS AMBIENTE,967,L - Leche - H - Horchata,5211,H-CHUFI MAESTRO HORXATERO LITRO,UND,9.92,9.92
PRODUCTOS AMBIENTE,969,L - Leche - L - Yogures y Flanes sin Frio,9396,L-FLAN VAINILLA PASCUAL PACK 4,UND,2.51,2.51
PRODUCTOS AMBIENTE,969,L - Leche - L - Yogures y Flanes sin Frio,9397,L-FLAN HUEVO PASCUAL PACK 4,UND,7.64,7.64
PRODUCTOS AMBIENTE,969,L - Leche - L - Yogures y Flanes sin Frio,9391,L-YOGURT-FRESA PASCUAL P-4,UND,1.18,1.18
PRODUCTOS AMBIENTE,969,L - Leche - L - Yogures y Flanes sin Frio,9392,L-YOGURT-PLATANO PASCUAL P-4,UND,7.12,7.12
PRODUCTOS AMBIENTE,969,L - Leche - L - Yogures y Flanes sin Frio,9393,L-YOGURT-MACEDONIA PASCUAL P-4,UND,7.08,7.08
PRODUCTOS AMBIENTE,969,L - Leche - L - Yogures y Flanes sin Frio,9394,L-YOGURT-LIMON PASCUAL P-4,UND,1.76,1.76
PRODUCTOS AMBIENTE,973,A - Condimentos - S- Sal,9940,ESP-SAL YODADA BUENO B/ 1 KG,UND,5.21,5.21
PRODUCTOS AMBIENTE,973,A - Condimentos - S- Sal,9941,S-SAL HORNEAR BUENO B/2 KG,UND,2.69,2.69
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9921,GR-BARQUILLO-TURRÓN VIENA MEIVEL 1UND,UND,0.7,0.7
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9951,GB-DINOSAURUS CHOCO LECHE ARTIACH 85 G,UND,3.43,3.43
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9998,GB-HUESITOS ORIGINAL PACK10  x 20G,UND,8.94,8.94
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9988,GB-BARQUILLO TURRON VIENA MEIVEL 6 UND,UND,7.98,7.98
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9783,GB-CORNETTI CROCCANTI AVELLANA,UND,4.92,4.92
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9784,GB-CORNETTI CROCANTTI COCO 112G,UND,8.59,8.59
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9792,GR-TUBITO RELL AVELLAN 150G,UND,2.6,2.6
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9793,GB-ARTIACH ARTICHOCO 210G,UND,5.59,5.59
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9789,GB-CORNETTI CROCANTTI BLACK COOKIES 100G,UND,8.59,8.59
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9812,GR--JAFFA CAKE FRESA 150G,UND,0.74,0.74
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9813,GR-JAFFA CAKE NARANJA 150G,UND,2.08,2.08
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9814,GR-TUBITO CACAO 150G,UND,8.65,8.65
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9809,GB-CORNETTI CROCANTTI PISTACHO 100G,UND,2.18,2.18
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9800,GB-CORNETTI CROCANTTI CACAHUETE 100G,UND,0.83,0.83
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9871,GLL-COOKIES CHIP CHOCOLATE 135 G,UND,2.24,2.24
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9874,GLL-COOKIES CHOCOLATE Y AVELLANA 135 G,UND,9.61,9.61
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9876,GB-WAFER COCO 200 G,UND,1.44,1.44
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9883,GB-WAFER CACAO 200 G,UND,9.9,9.9
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9884,GB-WAFER FRESA 200 G,UND,6.34,6.34
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9880,GB-WAFER NATA 200 G,UND,0.54,0.54
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9816,GR-TUBITO VAINILLA 150G,UND,0.98,0.98
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9869,GR-TUBITO CARAMELO SALADO 150G,UND,5.08,5.08
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9351,GLL-BOCADITOS CHOCO 150 GR,UND,9.42,9.42
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9352,GLL-BOCADITOS LIMON 150 GR.,UND,6.64,6.64
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9509,GLL-SETITAS-CHOCO 60GR,UND,6.42,6.42
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9691,GB-ARTIACH ARTINATA 210G,UND,2.4,2.4
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,9325,GLL-FLAKE CACHOBARRA 90 G,UND,1.73,1.73
PRODUCTOS AMBIENTE,974,A - Galletas -Rellenas,5150,GR-OREO GALLETA 220GRS,UND,5.31,5.31
PRODUCTOS AMBIENTE,975,A - Conservas - CSV-FRU - Frutas,1024,CSV-FRU-PIÑA TROCEADA JUGO 425 G,UND,7.97,7.97
PRODUCTOS AMBIENTE,975,A - Conservas - CSV-FRU - Frutas,1025,CSV-FRU-COCKTAIL 5 FRUTAS 420 G.,UND,7.4,7.4
PRODUCTOS AMBIENTE,975,A - Conservas - CSV-FRU - Frutas,9844,CSV-FRU-PIÑA JUGO PACK 3 X 227 G,UND,2.46,2.46
PRODUCTOS AMBIENTE,975,A - Conservas - CSV-FRU - Frutas,9832,CSV-FRU-MELOCOTON ALMIBAR 4/6 1/2 KG,UND,7.42,7.42
PRODUCTOS AMBIENTE,975,A - Conservas - CSV-FRU - Frutas,9989,CSV-FRU-COCKTAIL DE FRUTAS 500 G,UND,3.2,3.2
PRODUCTOS AMBIENTE,975,A - Conservas - CSV-FRU - Frutas,9983,CSV-FRU-PIÑA RODAJAS JUGO 1 KG,UND,1.0,1.0
PRODUCTOS AMBIENTE,975,A - Conservas - CSV-FRU - Frutas,9957,CSV-FRU-PIÑA JUGO PACK 3,UND,3.52,3.52
PRODUCTOS AMBIENTE,980,A - Aceitunas - AC - Encurtidos,9960,AC-E-ALTRAMUCES SALADITOS 600 G,UND,0.68,0.68
PRODUCTOS AMBIENTE,980,A - Aceitunas - AC - Encurtidos,9755,AC-E-BANDERILLAS DULCES,UND,8.3,8.3
PRODUCTOS AMBIENTE,980,A - Aceitunas - AC - Encurtidos,9733,AC-E-CEBOLLITAS EN VINAGRE,UND,1.81,1.81
PRODUCTOS AMBIENTE,980,A - Aceitunas - AC - Encurtidos,9737,AC-E-PEPINILLOS EN VINAGRE,UND,1.25,1.25
PRODUCTOS AMBIENTE,980,A - Aceitunas - AC - Encurtidos,9738,AC-E-GUINDILLAS VINAGRE,UND,7.98,7.98
PRODUCTOS AMBIENTE,980,A - Aceitunas - AC - Encurtidos,9739,AC-E-BANDERILLAS PICANTES,UND,4.8,4.8
PRODUCTOS AMBIENTE,983,L - Leche - L - Natas,4314,L-NATA PASCUAL SPRAY 250 G,UND,2.58,2.58
PRODUCTOS AMBIENTE,983,L - Leche - L - Natas,4112,L-NATA PASCUAL B/500 ML,UND,4.5,4.5
PRODUCTOS AMBIENTE,983,L - Leche - L - Natas,4115,L-NATA LIGERA PASCUAL SLIM 200 ML,UND,7.07,7.07
PRODUCTOS AMBIENTE,985,B - Cerveza - CVZ - Lata Sin Alcohol,4821,CVZ-EMDBRAU S/ALC L/33 CL,UND,3.46,3.46
PRODUCTOS AMBIENTE,985,B - Cerveza - CVZ - Lata Sin Alcohol,8808,CVZ-MAHOU TOSTADA 0.0 L/33CL,UND,3.42,3.42
PRODUCTOS AMBIENTE,985,B - Cerveza - CVZ - Lata Sin Alcohol,8809,CVZ-TURIA TOSTADA 0.0 L/33CL,UND,7.59,7.59
PRODUCTOS AMBIENTE,985,B - Cerveza - CVZ - Lata Sin Alcohol,6450,"CVZ-BUCKLER 0,0% S/ALC L/33 CL",UND,9.39,9.39
PRODUCTOS AMBIENTE,986,B - Cerveza - CVZ - Litro,9542,CVZ-AMSTEL ORIGINAL 1L,UND,4.82,4.82
PRODUCTOS AMBIENTE,986,B - Cerveza - CVZ - Litro,9910,CVZ-ALHAMBRA 1L,UND,1.25,1.25
PRODUCTOS AMBIENTE,987,B - Cerveza - CVZ - Botellin Normal,9950,CVZ-ESTRELLA GALICIA PK-6x20 CL,UND,4.5,4.5
PRODUCTOS AMBIENTE,987,B - Cerveza - CVZ - Botellin Normal,9827,CVZ-AMSTEL PK-6x25 CL,UND,9.03,9.03
PRODUCTOS AMBIENTE,987,B - Cerveza - CVZ - Botellin Normal,9659,CVZ-HEINEKEN PK-5+1GRATISx25CL,UND,3.72,3.72
PRODUCTOS AMBIENTE,987,B - Cerveza - CVZ - Botellin Normal,8831,CVZ-DESPERADOS BT/33 CL,UND,4.36,4.36
PRODUCTOS AMBIENTE,987,B - Cerveza - CVZ - Botellin Normal,8827,CVZ-TURIA PK-6x25 CL,UND,3.53,3.53
PRODUCTOS AMBIENTE,987,B - Cerveza - CVZ - Botellin Normal,8828,CVZ-MAHOU 5 EST. PK-6x25 CL,UND,9.38,9.38
PRODUCTOS AMBIENTE,987,B - Cerveza - CVZ - Botellin Normal,8829,CVZ-ALHAMBRA RSV.1925 PK-6x33 CL,UND,5.54,5.54
PRODUCTOS AMBIENTE,987,B - Cerveza - CVZ - Botellin Normal,5182,CVZ-SAN MIGUEL Pk-6x25 CL,UND,5.0,5.0
PRODUCTOS AMBIENTE,989,A - Galletas,9328,GLL-PETIT RIO 800GR,UND,8.6,8.6
PRODUCTOS AMBIENTE,989,A - Galletas,9223,GLL-MINI SIMPSONS ARLUY E/275 GR,UND,7.45,7.45
PRODUCTOS AMBIENTE,989,A - Galletas,9610,GLL-MARIA DORADA MARBU 600GR,UND,4.65,4.65
PRODUCTOS AMBIENTE,989,A - Galletas,9350,GLL-MINI CAMPURRIANA CUETARA 300 GR,UND,6.67,6.67
PRODUCTOS AMBIENTE,989,A - Galletas,6449,GLL-CHIQUILIN ARTIACH 175 GR,UND,8.35,8.35
PRODUCTOS AMBIENTE,989,A - Galletas,9818,GLL-NAPOLITANA CON CANELA 213 GRS,UND,7.61,7.61
PRODUCTOS AMBIENTE,989,A - Galletas,9900,GLL-FLORA GALLETA FIBRA 185 G,UND,9.77,9.77
PRODUCTOS AMBIENTE,989,A - Galletas,9777,C-CORN FLAKES KELLOGGS E/375 GR,UND,5.09,5.09
PRODUCTOS AMBIENTE,989,A - Galletas,9912,GLL-PRINCESA ARTIACH 90 G,UND,2.69,2.69
PRODUCTOS AMBIENTE,989,A - Galletas,9913,GLL-WAFER VAINILLA ZERO GULLON 180 G,UND,1.79,1.79
PRODUCTOS AMBIENTE,989,A - Galletas,9931,GLL-MINI MARIA DORADA 250G,UND,2.86,2.86
PRODUCTOS AMBIENTE,989,A - Galletas,9933,GLL-TOSTARICA 760 GRS,UND,4.18,4.18
PRODUCTOS AMBIENTE,991,L - Leche - LC - Condensada,5116,LC-LECHERA SIRVEFACIL ENTERA 450 G,UND,2.68,2.68
PRODUCTOS AMBIENTE,991,L - Leche - LC - Condensada,5117,LC-CASTILLO SIRVEFACIL ENTERA 450 GR,UND,6.08,6.08
PRODUCTOS AMBIENTE,993,A - Tostas y bocaditos,1858,MINI TOSTAS RECTANGULARES E/100 GR,UND,9.87,9.87
PRODUCTOS AMBIENTE,993,A - Tostas y bocaditos,1859,MINI TOSTAS ARANDANOS E/90 GR,UND,3.99,3.99
PRODUCTOS AMBIENTE,993,A - Tostas y bocaditos,1860,MINI TOSTAS REDONDAS E/100 GR,UND,6.5,6.5
PRODUCTOS AMBIENTE,993,A - Tostas y bocaditos,1861,CANAPES 36 REBANADAS,UND,2.84,2.84
PRODUCTOS AMBIENTE,993,A - Tostas y bocaditos,9914,P-PANECIILLO TOST C/ TOMATE ALTEZA 160 G,UND,4.05,4.05
PRODUCTOS AMBIENTE,993,A - Tostas y bocaditos,9985,P-PAN DE AJO-PEREJIL VELARTE 160 G,UND,2.05,2.05
PRODUCTOS AMBIENTE,993,A - Tostas y bocaditos,9824,MINI TARTALETA 84GR (12UDS),UND,9.06,9.06
PRODUCTOS AMBIENTE,993,A - Tostas y bocaditos,9825,MINI VOL AU VENT 72GR (12UDS),UND,3.06,3.06
PRODUCTOS AMBIENTE,993,A - Tostas y bocaditos,9078,P-BOCADITO AJO-PEREJIL ALBA 80 G,UND,1.48,1.48
PRODUCTOS AMBIENTE,993,A - Tostas y bocaditos,9079,P-BOCADITO TOMATE-OREGANO ALBA 80 G,UND,6.22,6.22
PRODUCTOS AMBIENTE,993,A - Tostas y bocaditos,9080,P-BOCADITO JAMON-TOMATE  ALBA  80 G,UND,9.35,9.35
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,9518,Z-NECTAR NARANJA S/A COFRUTOS  1L,UND,6.56,6.56
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,9519,Z-NECTAR PIÑA COFRUTOS S/A PRISMA 1L,UND,2.6,2.6
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,9512,Z-NECTAR F.BOSQUE COFR PRISMA 1L,UND,0.75,0.75
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,9514,Z-NECTAR MELOCOTON S/A COFRUTOS 1L,UND,9.11,9.11
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,9530,Z-NECTAR EXOT. PIÑA DE COCO  1L,UND,8.14,8.14
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,8502,Z-NECTAR MELOCOTON S/AZ 6x200ML COFRUTOS,UND,1.87,1.87
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,8503,Z-NECTAR PIÑA S/AZ 6x200ML COFRUTOS,UND,5.0,5.0
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,8509,Z-NECTAR PIÑA S/AZ 1L COFRUTOS,UND,5.71,5.71
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,8511,Z-NECTAR MANZANA S/AZ 1L COFRUTOS,UND,3.72,3.72
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,8512,Z-NECTAR NARANJA S/AZ 1L COFRUTOS,UND,6.92,6.92
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,8513,Z-NECTAR MELOCOTON S/AZ 1L COFRUTOS,UND,0.59,0.59
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,8515,"Z-NECTAR ANTIOX.FRES,FRAMB,UVA 1L",UND,2.55,2.55
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,8516,Z-NECTAR NARANJA S/AZ 6x200ML COFRUTOS,UND,8.94,8.94
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,4822,Z-NECTAR MELOCOTON GRANINI 1 L,UND,3.76,3.76
PRODUCTOS AMBIENTE,994,B - Zumos - Z - Néctar,4823,Z-NECTAR NARANJA GRANINI 1L,UND,8.12,8.12
PRODUCTOS AMBIENTE,995,L - Leche - L - Semidesnatada,5208,L-LECHE SEMIDESNATADA ASTURIANA 1.5 L,UND,3.07,3.07
PRODUCTOS AMBIENTE,995,L - Leche - L - Semidesnatada,9486,L-LECHE CALCIO SEMI. PASCUAL 1L,UND,7.33,7.33
PRODUCTOS AMBIENTE,995,L - Leche - L - Semidesnatada,9487,L-LECHE S/LACTOSA SEMI.PASCUAL 1L,UND,3.94,3.94
PRODUCTOS AMBIENTE,995,L - Leche - L - Semidesnatada,9484,L-LECHE SEMIDESNATADA PASCUAL 1L,UND,8.2,8.2
PRODUCTOS AMBIENTE,996,L - Leche - L - Desnatada,9485,L-LECHE DESNATADA PASCUAL 1 L,UND,8.27,8.27
PRODUCTOS AMBIENTE,996,L - Leche - L - Desnatada,9495,L-LECHE S/LACTOSA DESN.PASCUAL 1L,UND,5.27,5.27
PRODUCTOS AMBIENTE,996,L - Leche - L - Desnatada,9496,L-LECHE CALCIO DESNATADA PASCUAL 1L,UND,6.67,6.67
PRODUCTOS AMBIENTE,996,L - Leche - L - Desnatada,5209,L-LECHE DESNATADA ASTURIANA 1.5 L,UND,2.35,2.35
PRODUCTOS AMBIENTE,998,L - Leche - L - Especiales,5213,L-LECHE C/OMEGA-3 PULEVA 1 L,UND,2.91,2.91
PRODUCTOS AMBIENTE,998,L - Leche - L - Especiales,5127,L-LECHE C/OMEGA-3 NUECES PULEVA 1 L,UND,1.05,1.05
PRODUCTOS AMBIENTE,998,L - Leche - L - Especiales,5128,L-LECHE S/LACTOSA SEMI. M.LIGERAS 1L.,UND,2.64,2.64
PRODUCTOS AMBIENTE,998,L - Leche - L - Especiales,9490,L-BEBIDA DE SOJA VIVESOY PRISMA 1L,UND,4.83,4.83
PRODUCTOS AMBIENTE,998,L - Leche - L - Especiales,9130,L-BEBIDA DE ALMENDRA VIVESOY 1L,UND,8.68,8.68
PRODUCTOS AMBIENTE,998,L - Leche - L - Especiales,9131,L-BEBIDA DE AVENA VIVESOY 1 L,UND,7.48,7.48
PRODUCTOS AMBIENTE,998,L - Leche - L - Especiales,9902,L-BEBIDA DE SOJA 1L,UND,9.05,9.05
PRODUCTOS AMBIENTE,998,L - Leche - L - Especiales,9904,L-BEBIDA DE SOJA LIGHT  1L,UND,1.04,1.04
PRODUCTOS AMBIENTE,999,A - Cafés - Cápsulas,9810,CF-CAFE-CAPS-CORTADO  16 U,UND,9.33,9.33
PRODUCTOS AMBIENTE,999,A - Cafés - Cápsulas,9233,CF-CAFE-CAPS-C/LECHE 16 U,UND,6.98,6.98
PRODUCTOS AMBIENTE,999,A - Cafés - Cápsulas,9292,CF-CAPS-DOLCE GUSTO ESPRESO INT DESC.16C,UND,4.31,4.31
PRODUCTOS AMBIENTE,999,A - Cafés - Cápsulas,9244,CF-CAFE CAPS. C/LECHE 16U,UND,7.41,7.41
PRODUCTOS AMBIENTE,999,A - Cafés - Cápsulas,9245,CF-CAFE CAPS. ESPRESSO INT. 16 U,UND,2.0,2.0
PRODUCTOS AMBIENTE,999,A - Cafés - Cápsulas,9246,CF-CAFE CAPS. DESCAFEINADO 16 U,UND,0.51,0.51
PRODUCTOS AMBIENTE,999,A - Cafés - Cápsulas,9247,CF-CAFE CAPS. CORTADO 16 U,UND,8.17,8.17
PRODUCTOS AMBIENTE,999,A - Cafés - Cápsulas,9248,CF-CAFE CAPS. CORTADO DESCAF. 16 U,UND,8.81,8.81
PRODUCTOS AMBIENTE,999,A - Cafés - Cápsulas,9249,CF-CAFE CAPS. EXTRAINTENSO 16 U,UND,0.92,0.92
PRODUCTOS AMBIENTE,999,A - Cafés - Cápsulas,9053,CF-CAFE-CAPS-ESPRESSO INT. 16 U,UND,1.27,1.27
PRODUCTOS AMBIENTE,999,A - Cafés - Cápsulas,9377,CF-CAPS-DOLCE GUSTO ESPRESSO INT.16C,UND,8.77,8.77
PRODUCTOS AMBIENTE,999,A - Cafés - Cápsulas,5062,CF-CAPS-DOLCE GUSTO CORT-DESCAFEINADO,UND,4.83,4.83
PRODUCTOS AMBIENTE,999,A - Cafés - Cápsulas,5027,CF-CAPS-DOLCE GUSTO CAFE CON LECHE 16C,UND,7.95,7.95
PRODUCTOS AMBIENTE,999,A - Cafés - Cápsulas,3462,CF-CAPS-DOLCE GUSTO CORTADO 16C,UND,2.47,2.47
PIZZAS Y PASTAS,150,Pastas - Canelones / Lasañas,339,CANEL-(GRANDCANELON)-DE MAR 140 G,UND,4.31,4.31
PIZZAS Y PASTAS,150,Pastas - Canelones / Lasañas,337,AU-CANEL-SETAS Y QUESO 94 GR,KG,9.69,9.69
PIZZAS Y PASTAS,150,Pastas - Canelones / Lasañas,335,AU-CANEL-CARNE FOIE/TRUFA 94 GR-PRIELA,KG,5.87,5.87
PIZZAS Y PASTAS,150,Pastas - Canelones / Lasañas,320,AU-LASAÑA-BOLOÑESA-1 RAC-E/300 GR-PRIELA,UND,6.14,6.14
PIZZAS Y PASTAS,150,Pastas - Canelones / Lasañas,372,AU-LASAÑA-VEGET-C/BECH B/300 G-PRICE(ND),UND,6.35,6.35
PIZZAS Y PASTAS,150,Pastas - Canelones / Lasañas,373,AU-LASAÑA-ATUN-C/BECH.RAC-E/300 G-PRI(ND,UND,6.29,6.29
