Familia,Grupo,ID,Producto,Formato_Venta,Coste (€),Precio de venta (€),Margen Beneficio (€),% Beneficio,Ratio Precio/Costo
PRODUCTOS AMBIENTE,A - Aperitivos - AP - Patatas Fritas,9318,AP-PAPAS SLIGHT 120 GR,UND,2.56,24.24,21.68,850.0,9.46875
PRODUCTOS AMBIENTE,A - Aperitivos - AP - Patatas Fritas,9329,AP-PAPAS CHIPS VIDAL 150 G.,UND,6.27,39.08,32.81,520.0,6.232854864433812
PRODUCTOS AMBIENTE,A - Aperitivos - AP - Patatas Fritas,8852,AP-PAPAS SANTA ANA B/120 GR,UND,9.89,53.56,43.67,440.00000000000006,5.415571284125379
PRODUCTOS AMBIENTE,A - Aperitivos - AP - Patatas Fritas,6538,AP-PAPAS FRITA GR. SELLECCION VIDAL 150G,UND,4.71,8.21,3.500000000000001,70.0,1.7430997876857752
PRODUCTOS AMBIENTE,A - Aperitivos - AP - Patatas Fritas,7545,AP-PRINGLES ORIGINAL 70 GR,UND,12.81,65.24,52.42999999999999,409.99999999999994,5.092896174863387
PRODUCTOS AMBIENTE,A - Aperitivos - AP - Patatas Fritas,7546,AP-PRINGLES SOUR CREAM 70 GR,UND,8.42,11.92,3.5,40.0,1.4156769596199525
PRODUCTOS AMBIENTE,A - Aperitivos - AP - Patatas Fritas,7547,AP-PRINGLES PAPRIKA 70 GR,UND,11.9,15.4,3.5,30.0,1.2941176470588236
PRODUCTOS AMBIENTE,B - V - Vinos - Tinto Joven,9027,V-TT-JV- VALENCIA B.TURIS 75 CL,UND,0.94,13.32,12.38,1320.0,14.170212765957448
PRODUCTOS AMBIENTE,B - V - Vinos - Tinto Joven,9111,V-TT-JV-RIOJA-FAUSTINO RIVERO 75 CL,UND,1.82,21.28,19.46,1070.0,11.692307692307693
PRODUCTOS AMBIENTE,B - V - Vinos - Tinto Joven,9374,V-TT-VINO 1920-B/750 ML,UND,4.41,23.73,19.32,440.00000000000006,5.3809523809523805
PRODUCTOS AMBIENTE,B - V - Vinos - Tinto Joven,9709,V-TT-JV-SOTILLO CORCHO 75 CL,UND,2.6,6.1,3.4999999999999996,130.0,2.346153846153846
PRODUCTOS AMBIENTE,B - V - Vinos - Tinto Joven,9701,V-TT-JV-CASTILLO DE LIRIA TINTO 75 ML,UND,13.85,69.4,55.550000000000004,400.0,5.0108303249097474
PRODUCTOS AMBIENTE,B - V - Vinos - Tinto Joven,9702,V-TT-JV-MIRACLE Nº1,UND,4.24,7.74,3.5,80.0,1.8254716981132075
PRODUCTOS AMBIENTE,B - V - Vinos - Tinto Joven,9994,V-TT-JV-COSECHERO 750ML,UND,9.9,40.2,30.300000000000004,310.0,4.0606060606060606
PRODUCTOS AMBIENTE,B - V - Vinos - Tinto Joven,5159,V-TT-JV- R.DUERO-PROTOS 75 CL,UND,3.8,21.9,18.099999999999998,480.0,5.763157894736842
PRODUCTOS AMBIENTE,A - Conservas - Caldos,4700,CSV-P/P-CALDO PESCADO KNORR 12 P,UND,13.59,34.18,20.59,150.0,2.515084621044886
PRODUCTOS AMBIENTE,A - Conservas - Caldos,4601,CSV-P/P-CALDO DE POLLO 1 LITRO,UND,12.73,16.23,3.5,30.0,1.2749410840534172
PRODUCTOS AMBIENTE,A - Conservas - Caldos,4602,CSV-P/P-CALDO DE COCIDO 1 LITRO,UND,12.33,63.32,50.99,409.99999999999994,5.13544201135442
PRODUCTOS AMBIENTE,A - Conservas - Caldos,4603,CSV-P/P-CALDO DE COCIDO ALTEZA 1 L,UND,12.09,31.18,19.09,160.0,2.578990901571547
PRODUCTOS AMBIENTE,A - Conservas - Caldos,4604,CSV-P/P-CALDO DE PESCADO ALTEZA 1 L,UND,2.69,12.38,9.690000000000001,360.0,4.602230483271375
PRODUCTOS AMBIENTE,A - Conservas - Caldos,4605,CSV-P/P-CALDO DE PESCADO 1 LITRO,UND,7.31,21.62,14.310000000000002,200.0,2.957592339261286
PRODUCTOS AMBIENTE,A - Conservas - Caldos,4606,CSV-P/P-CALDO DE POLLO ALTEZA 1 L,UND,14.86,18.36,3.5,20.0,1.2355316285329745
PRODUCTOS AMBIENTE,A - Conservas - Caldos,4607,CSV-P/P-CALDO PAELLA C/SOFRITO 1 LITRO,UND,7.49,32.97,25.479999999999997,340.0,4.401869158878505
PRODUCTOS AMBIENTE,A - Conservas - Caldos,9938,CSV-P/P-CALDO CARNE KNORR 12 P,UND,5.2,8.7,3.499999999999999,70.0,1.673076923076923
PRODUCTOS AMBIENTE,A - Aceites - ACT - Oliva,9964,ACT-SPRAY-AOV-CARBONELL-200ML,UND,5.43,26.79,21.36,390.0,4.933701657458563
PRODUCTOS AMBIENTE,A - Aceites - ACT - Oliva,9966,ACT-SPRAY-TRUFA-200ML,UND,4.34,31.36,27.02,620.0,7.225806451612903
PRODUCTOS AMBIENTE,A - Aceites - ACT - Oliva,9850,"ACT-OLIVA-CARBONELL 0,4 -1 L",UND,3.84,7.34,3.5,90.0,1.9114583333333333
PRODUCTOS AMBIENTE,A - Aceites - ACT - Oliva,9896,ACT-OLIVA VIRGEN EXTRA PICUAL 500ML,UND,6.72,10.22,3.500000000000001,50.0,1.5208333333333335
PRODUCTOS AMBIENTE,A - Aceites - ACT - Oliva,9897,ACT-OLIVA VIRGEN EXTRA HOJIBLANCA 500ML,UND,14.31,53.43,39.12,270.0,3.733752620545073
PRODUCTOS AMBIENTE,A - Aceites - ACT - Oliva,9899,ACT-OLIVA VIRGEN EXTRA ECO/BIO 500ML,UND,7.21,21.42,14.21,200.0,2.9708737864077674
PRODUCTOS AMBIENTE,A - Aceites - ACT - Oliva,9890,ACT-OLIVA VIRGEN-EXTRA 1 L,UND,6.32,19.64,13.32,210.0,3.107594936708861
PRODUCTOS AMBIENTE,A - Aceites - ACT - Oliva,9891,ACT-OLIVA VIRGEN-EXTRA 2 L,UND,13.61,17.11,3.5,30.0,1.2571638501102131
PRODUCTOS AMBIENTE,A - Aceites - ACT - Oliva,9892,ACT-OLIVA VIRGEN-EXTRA 5 L,UND,1.85,5.35,3.4999999999999996,190.0,2.8918918918918917
PRODUCTOS AMBIENTE,A - Aceites - ACT - Oliva,6632,ACT-OLIVA VIRGEN EXTRA SIBARIT 250ML,UND,5.15,8.65,3.5,70.0,1.6796116504854368
PRODUCTOS AMBIENTE,A - Aceites - ACT - Oliva,7253,ACT-VIRGEN EXTRA CJ/168 UND 10ML,UND,3.29,20.37,17.080000000000002,520.0,6.191489361702128
PRODUCTOS AMBIENTE,A - AZ - Azucar/Edulcorante,9372,AZ-AZUCAR BLANQUILLA 1 KG,UND,12.64,16.14,3.5,30.0,1.2768987341772151
PRODUCTOS AMBIENTE,A - AZ - Azucar/Edulcorante,9361,AZ-EDULCORANT STEVIA  ALTEZA  60 U.,UND,12.01,62.04,50.03,420.0,5.165695253955038
PRODUCTOS AMBIENTE,B - RF- Coca cola botella,9549,RF-COCA COLA 2 L (NC),UND,6.98,10.48,3.5,50.0,1.5014326647564469
PRODUCTOS AMBIENTE,B - Cerveza - CVZ - Lata Normal,9692,CVZ-EMDBRAU L/33CL,UND,9.87,40.11,30.240000000000002,310.0,4.0638297872340425
PRODUCTOS AMBIENTE,B - Cerveza - CVZ - Lata Normal,9905,CVZ-AMSTEL PK-12 X 330ML.,UND,12.98,49.44,36.459999999999994,280.0,3.808936825885978
PRODUCTOS AMBIENTE,B - Cerveza - CVZ - Lata Normal,9817,CVZ-AMSTEL PACK 24x33 CL,UND,7.7,33.6,25.900000000000002,340.0,4.363636363636363
PRODUCTOS AMBIENTE,B - Cerveza - CVZ - Lata Normal,9778,CVZ-MAHOU 5 ESTRELLAS L/33CL,UND,0.9,13.2,12.299999999999999,1370.0,14.666666666666666
PRODUCTOS AMBIENTE,B - Cerveza - CVZ - Lata Normal,9771,CVZ-CERVEZA SAN MIGUEL L/33CL,UND,4.6,32.4,27.799999999999997,600.0,7.043478260869565
PRODUCTOS AMBIENTE,B - Cerveza - CVZ - Lata Normal,9775,CVZ-AGUILA SIN FILTRAR L/33CL,UND,3.84,7.34,3.5,90.0,1.9114583333333333
PRODUCTOS AMBIENTE,B - Cerveza - CVZ - Lata Normal,9975,CVZ-AGUILA SIN FILTRAR PACK24x33CL,UND,12.53,32.06,19.53,160.0,2.5586592178770955
PRODUCTOS AMBIENTE,B - Cerveza - CVZ - Lata Normal,9978,CVZ-MAHOU 5 ESTRELLAS PACK 24x33CL,UND,11.53,30.06,18.53,160.0,2.6071118820468344
PRODUCTOS AMBIENTE,B - Cerveza - CVZ - Lata Normal,9979,CVZ-SAN MIGUEL PACK 12X33CL,UND,9.15,37.95,28.800000000000004,310.0,4.147540983606557
PRODUCTOS AMBIENTE,B - Cerveza - CVZ - Lata Normal,9925,CVZ-AMSTEL L/33 CL,UND,10.75,42.75,32.0,300.0,3.9767441860465116
PRODUCTOS AMBIENTE,B - Cerveza - CVZ - Lata Normal,4840,CVZ-HEINEKEN PACK 12x33 CL,UND,12.38,15.88,3.5,30.0,1.2827140549273022
PRODUCTOS AMBIENTE,B - Cerveza - CVZ - Lata Normal,4841,CVZ-HEINEKEN L/33 CL,UND,3.0,6.5,3.5,120.0,2.1666666666666665
PRODUCTOS AMBIENTE,A - Galletas - Saladas,9930,GLL-KRAMBALS-TOMATE Y MOZZ 70G,UND,6.67,10.17,3.5,50.0,1.5247376311844079
PRODUCTOS AMBIENTE,A - Galletas - Saladas,9916,GLLS-CRACKERS QUINOA Y CHIA GULLON 250 G,UND,13.63,51.39,37.76,280.0,3.7703595011005135
PRODUCTOS AMBIENTE,A - Galletas - Saladas,9953,GLL-KRAMBALS-QUESO-CREMOSO,UND,5.45,35.8,30.349999999999998,560.0,6.568807339449541
PRODUCTOS AMBIENTE,A - Galletas - Saladas,9826,GLLS-CRACKER CON SAL 500GR,UND,11.49,14.99,3.5,30.0,1.3046127067014794
PRODUCTOS AMBIENTE,A - Galletas - Saladas,9502,GLLS-KRIT CANAPE CUETARA 100 GR,UND,3.3,6.8,3.5,110.00000000000001,2.0606060606060606
PRODUCTOS AMBIENTE,A - Pan - P - Tostado y Rallado,9346,P-PAN RALLADO AJO-PEREJIL 250 G,UND,12.3,31.6,19.3,160.0,2.5691056910569103
PRODUCTOS AMBIENTE,A - Pan - P - Tostado y Rallado,9956,P-PICATOSTES-AJO-75G,UND,3.91,22.23,18.32,470.0,5.68542199488491
PRODUCTOS AMBIENTE,A - Pan - P - Tostado y Rallado,9986,P-PICATOSTE-NATURAL-75G,UND,6.06,9.56,3.500000000000001,60.0,1.5775577557755778
PRODUCTOS AMBIENTE,A - Pan - P - Tostado y Rallado,4002,P-PAN RALLADO  250 G,UND,9.82,39.96,30.14,310.0,4.069246435845214
PRODUCTOS AMBIENTE,A - Pan - P - Tostado y Rallado,4003,P-PAN RALLADO 250 G,UND,9.1,50.4,41.3,450.0,5.538461538461538
PRODUCTOS AMBIENTE,A - Pan - P - Tostado y Rallado,1943,PAN TOSTADO NORMAL B/270 GR (30 REB),UND,1.79,15.87,14.079999999999998,790.0,8.865921787709496
PRODUCTOS AMBIENTE,A - Pan - P - Tostado y Rallado,1944,PAN TOSTADO INTEGRAL B/270 GR (30 REB),UND,7.36,21.72,14.36,200.0,2.951086956521739
PRODUCTOS AMBIENTE,A - Pan - P - Rosquilletas,9421,P-ROSQUILLETAS ART-PIPAS VELARTE 2x67 G,UND,12.2,62.8,50.599999999999994,409.99999999999994,5.147540983606557
PRODUCTOS AMBIENTE,A - Pan - P - Rosquilletas,9422,P-SALADITOS VELARTE 2x70 G,UND,9.31,12.81,3.5,40.0,1.3759398496240602
PRODUCTOS AMBIENTE,A - Pan - P - Rosquilletas,9423,P-ROSQUILLETAS VELARTE 2x60 G,UND,8.04,34.62,26.58,330.0,4.3059701492537314
PRODUCTOS AMBIENTE,A - Pan - P - Rosquilletas,9424,P-ROSQUILLETAS CHOCOLATE 2x67 G,UND,12.84,16.34,3.5,30.0,1.2725856697819315
PRODUCTOS AMBIENTE,A - Pan - P - Rosquilletas,9083,P-ROSQUILLETA TRADICIONAL ALBA 2x70 GR,UND,3.62,7.12,3.5,100.0,1.9668508287292816
PRODUCTOS AMBIENTE,A - Pan - P - Rosquilletas,9011,P-ROSQUILLETA PLANA PIPAS ALBA 2x70 GR,UND,7.32,21.64,14.32,200.0,2.9562841530054644
PRODUCTOS AMBIENTE,"A - Conservas - CSV-Sopas,cremas y purés",9992,CC-PURE PATATAS MAGGI NORMAL 115G,UND,11.22,29.44,18.22,160.0,2.623885918003565
PRODUCTOS AMBIENTE,"A - Conservas - CSV-Sopas,cremas y purés",9977,CC-PURE PATATAS 230 G,UND,9.43,25.86,16.43,170.0,2.7423117709437963
PRODUCTOS AMBIENTE,"A - Conservas - CSV-Sopas,cremas y purés",9968,CRP-CREMA VERDURA MEDITERRAN KNORR 500ML,UND,4.49,23.97,19.479999999999997,430.0,5.338530066815144
PRODUCTOS AMBIENTE,"A - Conservas - CSV-Sopas,cremas y purés",9969,CRP-CREMA CALABAZA KNORR 500 ML,UND,13.72,68.88,55.16,400.0,5.020408163265306
PRODUCTOS AMBIENTE,"A - Conservas - CSV-Sopas,cremas y purés",9922,CC-SOPA COCIDO GALLINA BLANCA 72 G,UND,7.97,11.47,3.500000000000001,40.0,1.4391468005018822
PRODUCTOS AMBIENTE,"A - Conservas - CSV-Sopas,cremas y purés",9923,CC-SOPA POLLO C/FIDEO GALL. BLANCA 98 G,UND,3.69,28.76,25.07,680.0,7.794037940379404
PRODUCTOS AMBIENTE,"A - Conservas - CSV-Sopas,cremas y purés",9924,CC-SOPA VERDURAS GALLINA BLANCA 57 G,UND,7.76,11.26,3.5,50.0,1.4510309278350515
PRODUCTOS AMBIENTE,"A - Conservas - CSV-Sopas,cremas y purés",9939,CC-SOPISTANT CHAM GALLINA BLANCA 3 SBRES,UND,7.4,10.9,3.5,50.0,1.472972972972973
PRODUCTOS AMBIENTE,"A - Conservas - CSV-Sopas,cremas y purés",9942,CC-SOPISTANT POLL GALLINA BLANCA 3 SBRES,UND,10.93,57.72,46.79,430.0,5.280878316559927
PRODUCTOS AMBIENTE,"A - Conservas - CSV-Sopas,cremas y purés",5330,CC-SOPA KNORR ESPARRAGOS,UND,12.45,31.9,19.45,160.0,2.5622489959839356
PRODUCTOS AMBIENTE,"A - Conservas - CSV-Sopas,cremas y purés",5334,CC-SOPA KNORR CHAMPIÑONES,UND,11.28,14.78,3.5,30.0,1.3102836879432624
PRODUCTOS AMBIENTE,"A - Conservas - CSV-Sopas,cremas y purés",5224,CC-SOPA KNORR CEBOLLA,UND,8.47,47.88,39.410000000000004,470.0,5.652892561983471
PRODUCTOS AMBIENTE,A - Condimentos - VNG- Vinagres,9962,VNG-VINAGRE BALSA MODENA ALTEZA 250 ML,UND,7.98,45.92,37.94,480.0,5.754385964912281
PRODUCTOS AMBIENTE,A - Condimentos - VNG- Vinagres,9972,VNG-VINAGRE MANZANA DARRO 1L,UND,14.56,72.24,57.67999999999999,400.0,4.961538461538461
PRODUCTOS AMBIENTE,A - Condimentos - VNG- Vinagres,9697,VNG-VINAGRE DE VINO BLANCO 1L,UND,8.14,34.92,26.78,330.0,4.2899262899262895
PRODUCTOS AMBIENTE,B - Refrescos - RF- Té,5185,RF-NESTEA LIMON 1.5 L,UND,11.5,30.0,18.5,160.0,2.608695652173913
PRODUCTOS AMBIENTE,B - Refrescos - RF- Gaseosas,5184,RF-SPRITE B/2 L,UND,13.43,16.93,3.5,30.0,1.2606105733432613
PRODUCTOS AMBIENTE,B - Refrescos - RF- Gaseosas,4816,"RF-GASEOSA LA CASERA B/1,5 L",UND,11.46,44.88,33.42,290.0,3.9162303664921465
PRODUCTOS AMBIENTE,B - Refrescos - RF- Gaseosas,4818,RF-GASEOSA ALTEZA B/50 CL,UND,14.37,53.61,39.24,270.0,3.7306889352818375
PRODUCTOS AMBIENTE,B - Refrescos - RF- Gaseosas,4342,"RF-GASEOSA ALTEZA B/1,5 L",UND,10.3,55.2,44.900000000000006,440.00000000000006,5.359223300970874
PRODUCTOS AMBIENTE,B - Refrescos - RF- Gaseosas,8361,PP-GASEOSA-8/UND,UND,14.12,70.48,56.36000000000001,400.0,4.991501416430595
PRODUCTOS AMBIENTE,A - Galletas especiales,8350,GE-MINI CAMPURRIANA CHOCO 145 GR,UND,12.6,32.2,19.6,160.0,2.555555555555556
PRODUCTOS AMBIENTE,A - Galletas especiales,9507,GE-COQUITO BANDEJA 130GR,UND,12.53,64.12,51.59,409.99999999999994,5.117318435754191
PRODUCTOS AMBIENTE,A - Galletas especiales,9508,GLL-BIG COOKIES CHOC-ASINEZ 150G,UND,7.9,45.6,37.7,480.0,5.772151898734177
PRODUCTOS AMBIENTE,A - Galletas especiales,9097,GE-CHOKIS B/160 GR.,UND,3.52,7.02,3.4999999999999996,100.0,1.9943181818181817
PRODUCTOS AMBIENTE,A - Galletas especiales,9098,GE-CORAZON CANELA M.TURIA B/220G,UND,14.74,72.96,58.21999999999999,390.0,4.949796472184532
PRODUCTOS AMBIENTE,A - Galletas especiales,9963,GE-DELICIAS ALMENDRA M.TURIA B/180 G,UND,7.46,43.84,36.38,490.00000000000006,5.8766756032171585
PRODUCTOS AMBIENTE,A - Galletas especiales,9971,GLL-GALLETAS-MANTEQUILLA-125G,UND,2.86,19.08,16.22,570.0,6.671328671328671
PRODUCTOS AMBIENTE,A - Galletas especiales,9961,GE-ROSCO ANIS M.TURIA B/205 G,UND,4.58,16.16,11.58,250.0,3.5283842794759823
PRODUCTOS AMBIENTE,A - Galletas especiales,1819,CD-PASTAS DE TE,UND,1.47,4.97,3.5,240.0,3.380952380952381
PRODUCTOS AMBIENTE,A - Chocolate - CC - Soluble,5139,CC-CHOCO POLVO VALORCAO 500 G,UND,7.76,22.52,14.76,190.0,2.902061855670103
PRODUCTOS AMBIENTE,A - Chocolate - CC - Soluble,5101,"CC-CACAO INST NESQUIK 1,2 K",UND,12.12,46.86,34.74,290.0,3.8663366336633667
PRODUCTOS AMBIENTE,A - Chocolate - CC - Soluble,9976,CHT-CHOCOLATE A LA TAZA MEIVEL 250 G,UND,10.2,54.8,44.599999999999994,440.00000000000006,5.372549019607844
PRODUCTOS AMBIENTE,A - Chocolate - CC - Soluble,9815,CHT-CHOCOLATE A LA TAZA RAM BRICK 1L,UND,14.87,36.74,21.870000000000005,150.0,2.4707464694014796
PRODUCTOS AMBIENTE,A - Chocolate - CC - Soluble,8998,CC-COLACAO ORIGINAL 760GR,UND,13.12,66.48,53.36000000000001,409.99999999999994,5.067073170731708
PRODUCTOS AMBIENTE,A - Chocolate - CC - Soluble,8992,CC-COLACAO ORIGINAL B/383,UND,12.97,65.88,52.91,409.99999999999994,5.07941403238242
PRODUCTOS AMBIENTE,A - Chocolate - CC - Soluble,8993,CC-COLACAO 0% B/300 GR,UND,10.82,57.28,46.46,430.0,5.293900184842884
PRODUCTOS AMBIENTE,A - Chocolate - CC - Soluble,8994,CC-COLACAO NOIR B/300 GR,UND,11.52,30.04,18.52,160.0,2.607638888888889
PRODUCTOS AMBIENTE,A - Chocolate - CC - Soluble,9466,CC-CACAO INSTANT NESQUIK 390G,UND,14.27,71.08,56.81,400.0,4.981079187105816
PRODUCTOS AMBIENTE,A - Surtido Navidad,9903,NVD-TURRON BLANDO JIJONA PICO 150G,UND,4.12,30.48,26.36,640.0,7.398058252427185
PRODUCTOS AMBIENTE,A - Surtido Navidad,9758,NVD-TURRON DURO ALICANTE PICO 150G,UND,14.78,36.56,21.78,150.0,2.4736129905277404
PRODUCTOS AMBIENTE,A - Surtido Navidad,9762,DC-TURRON-IMP-DURO-CACAO-150G,UND,10.83,57.32,46.49,430.0,5.292705447830102
PRODUCTOS AMBIENTE,A - Surtido Navidad,9763,NVD-TURRON CHOCO CRUJIENTE 200G,UND,1.44,19.76,18.32,1270.0,13.722222222222223
PRODUCTOS AMBIENTE,A - Surtido Navidad,9955,NVD-TRUFAS AL CACAO ALTEZA 200 G,UND,7.15,21.3,14.15,200.0,2.979020979020979
PRODUCTOS AMBIENTE,A - Surtido Navidad,9946,NVD-FIGURITAS MAZAPAN PICO 150 G,UND,5.05,8.55,3.500000000000001,70.0,1.6930693069306932
PRODUCTOS AMBIENTE,A - Surtido Navidad,5622,DC-ALMENDRA RELL 100 G,UND,7.58,44.32,36.74,480.0,5.846965699208443
PRODUCTOS AMBIENTE,A - Galletas - GLD - Dieteticas,5102,GLD-MARIA INTEGRAL GULLON 600 GRS.,UND,12.77,48.81,36.040000000000006,280.0,3.822239624119029
PRODUCTOS AMBIENTE,A - Galletas - GLD - Dieteticas,6990,GLL-DIGEST-AVENA-CHOCO-GULL-425G,UND,8.3,47.2,38.900000000000006,470.0,5.686746987951807
PRODUCTOS AMBIENTE,A - Galletas - GLD - Dieteticas,6991,GLL-FIBRA-ZERO-GULL-170G,UND,1.98,21.92,19.94,1010.0,11.070707070707071
PRODUCTOS AMBIENTE,A - Galletas - GLD - Dieteticas,6992,GLL-CHIP-CHOCO-ZERO-GULL-125G,UND,3.35,20.55,17.2,509.99999999999994,6.134328358208955
PRODUCTOS AMBIENTE,A - Galletas - GLD - Dieteticas,6993,GLL-CHOCO-BOM-LECHE-GULL-100G,UND,8.87,12.37,3.5,40.0,1.394588500563698
PRODUCTOS AMBIENTE,A - Galletas - GLD - Dieteticas,6994,GLL-CHOCO-BOM-BLCO-GULL-100G,UND,13.22,33.44,20.22,150.0,2.529500756429652
PRODUCTOS AMBIENTE,A - Galletas - GLD - Dieteticas,6939,T-TORTITAS ARROZ VITALDAY P-4,UND,7.27,21.54,14.27,200.0,2.9628610729023386
PRODUCTOS AMBIENTE,A - Galletas - GLD - Dieteticas,6940,T-TORTITAS ARROZ CHOCO VITALDAY P-4,UND,5.5,36.0,30.5,550.0,6.545454545454546
PRODUCTOS AMBIENTE,A - Galletas - Helado,9195,GR-OBLEAS ALTEZA BARRA HELADO 35 G,UND,4.13,30.52,26.39,640.0,7.389830508474576
PRODUCTOS AMBIENTE,A - Chocolate - CCR - Cremas,8997,CCR-NOCILLA 0% B/180 GR,UND,5.79,37.16,31.369999999999997,540.0,6.417962003454231
PRODUCTOS AMBIENTE,A - Chocolate - CCR - Cremas,9355,CCR-CREMA 1 SABOR NOCILLA 180G,UND,3.24,13.48,10.24,320.0,4.160493827160494
PRODUCTOS AMBIENTE,A - Chocolate - CCR - Cremas,9356,CCR-CREMA 2 SABORES NOCILLA  180 G,UND,14.18,53.04,38.86,270.0,3.7404795486600846
PRODUCTOS AMBIENTE,A - Chocolate - CCR - Cremas,8355,CCR-CREMA 1 SABOR NOCILLA 0% 180 G,UND,13.7,34.4,20.7,150.0,2.510948905109489
PRODUCTOS AMBIENTE,A - PP - Preparados para Postres,9362,PP-LEVADURA ROYAL 5 U 80 G,UND,12.8,32.6,19.8,150.0,2.546875
PRODUCTOS AMBIENTE,A - PP - Preparados para Postres,9363,PP-CARAMELO LIQUIDO ROYAL 400 G,UND,4.42,15.84,11.42,260.0,3.583710407239819
PRODUCTOS AMBIENTE,A - PP - Preparados para Postres,9366,PP-NATILLAS CASERAS ROYAL 100 G,UND,8.43,47.72,39.29,470.0,5.66073546856465
PRODUCTOS AMBIENTE,A - PP - Preparados para Postres,9321,CSV-D-SIROPE CARAMELO,UND,2.22,11.44,9.219999999999999,420.0,5.153153153153152
PRODUCTOS AMBIENTE,A - PP - Preparados para Postres,9322,CSV-D-SIROPE CHOCOLATE,UND,11.24,14.74,3.5,30.0,1.311387900355872
PRODUCTOS AMBIENTE,A - PP - Preparados para Postres,193,FLASH SIGLITOS 12 UNIDADES,UND,9.72,52.88,43.160000000000004,440.00000000000006,5.440329218106996
PRODUCTOS AMBIENTE,B - Zumos - Z - Fruta + Leche Pequeño,9491,Z-BRFT IBIZA/PARAISO ZERO 3x330 ML,UND,5.71,18.42,12.71,220.00000000000003,3.2259194395796853
PRODUCTOS AMBIENTE,B - Zumos - Z - Fruta + Leche Pequeño,9492,Z-BIFRUTAS MEDITERRANEO ZERO  3x330 ML,UND,11.78,61.12,49.339999999999996,420.0,5.1884550084889645
PRODUCTOS AMBIENTE,B - Zumos - Z - Fruta + Leche Pequeño,9494,Z-BIFRUTAS DRCAP TROPICAL 3x330 ML,UND,9.79,26.58,16.79,170.0,2.7150153217568946
PRODUCTOS AMBIENTE,L - Leche - H - Horchata,9919,H-HORXATA POLO TRADICIONAL B/1L,UND,11.39,44.67,33.28,290.0,3.921861281826163
PRODUCTOS AMBIENTE,L - Leche - H - Horchata,5190,H-HORCHATA CHUFI ORIGINAL 1 LITRO,UND,6.57,10.07,3.5,50.0,1.5327245053272451
PRODUCTOS AMBIENTE,L - Leche - H - Horchata,5211,H-CHUFI MAESTRO HORXATERO LITRO,UND,0.87,4.37,3.5,400.0,5.022988505747127
PRODUCTOS AMBIENTE,L - Leche - L - Yogures y Flanes sin Frio,9396,L-FLAN VAINILLA PASCUAL PACK 4,UND,10.91,28.82,17.91,160.0,2.6416131989000915
PRODUCTOS AMBIENTE,L - Leche - L - Yogures y Flanes sin Frio,9397,L-FLAN HUEVO PASCUAL PACK 4,UND,1.13,4.63,3.5,310.0,4.097345132743363
PRODUCTOS AMBIENTE,L - Leche - L - Yogures y Flanes sin Frio,9391,L-YOGURT-FRESA PASCUAL P-4,UND,4.59,32.36,27.77,610.0,7.050108932461874
PRODUCTOS AMBIENTE,L - Leche - L - Yogures y Flanes sin Frio,9392,L-YOGURT-PLATANO PASCUAL P-4,UND,11.68,60.72,49.04,420.0,5.198630136986301
PRODUCTOS AMBIENTE,L - Leche - L - Yogures y Flanes sin Frio,9393,L-YOGURT-MACEDONIA PASCUAL P-4,UND,12.65,48.45,35.800000000000004,280.0,3.8300395256916997
PRODUCTOS AMBIENTE,L - Leche - L - Yogures y Flanes sin Frio,9394,L-YOGURT-LIMON PASCUAL P-4,UND,4.58,16.16,11.58,250.0,3.5283842794759823
PRODUCTOS AMBIENTE,A - Condimentos - S- Sal,9940,ESP-SAL YODADA BUENO B/ 1 KG,UND,14.63,36.26,21.629999999999995,150.0,2.478468899521531
PRODUCTOS AMBIENTE,A - Condimentos - S- Sal,9941,S-SAL HORNEAR BUENO B/2 KG,UND,3.45,6.95,3.5,100.0,2.0144927536231885
PRODUCTOS AMBIENTE,A - Galletas -Rellenas,9921,GR-BARQUILLO-TURRÓN VIENA MEIVEL 1UND,UND,6.19,19.38,13.189999999999998,210.0,3.1308562197092082
PRODUCTOS AMBIENTE,A - Galletas -Rellenas,9951,GB-DINOSAURUS CHOCO LECHE ARTIACH 85 G,UND,5.12,34.48,29.359999999999996,570.0,6.734374999999999
PRODUCTOS AMBIENTE,A - Galletas -Rellenas,9998,GB-HUESITOS ORIGINAL PACK10  x 20G,UND,5.0,34.0,29.0,580.0,6.8
PRODUCTOS AMBIENTE,A - Galletas -Rellenas,9988,GB-BARQUILLO TURRON VIENA MEIVEL 6 UND,UND,12.51,64.04,51.53000000000001,409.99999999999994,5.119104716227019
PRODUCTOS AMBIENTE,A - Galletas -Rellenas,9783,GB-CORNETTI CROCCANTI AVELLANA,UND,10.3,55.2,44.900000000000006,440.00000000000006,5.359223300970874
PRODUCTOS AMBIENTE,A - Galletas -Rellenas,9784,GB-CORNETTI CROCANTTI COCO 112G,UND,1.7,15.6,13.9,819.9999999999999,9.176470588235293
PRODUCTOS AMBIENTE,A - Galletas -Rellenas,9792,GR-TUBITO RELL AVELLAN 150G,UND,8.29,11.79,3.5,40.0,1.422195416164053
PRODUCTOS AMBIENTE,A - Galletas -Rellenas,9793,GB-ARTIACH ARTICHOCO 210G,UND,11.97,15.47,3.5,30.0,1.2923976608187135
